,@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid,cluster
351,54047,Raleigh,city,37183.0,2.0,3.0,Raleigh,1967.0,4/23/2015,106000.0,35.916499,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.730663,62726.0,NC,10905 Leesville Rd,240903.0,2018.0,6.0,SingleFamily,1958.0,309900.0,"221,100",27613,6436848,23
352,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2428.0,5/6/2016,290000.0,35.660423,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.697356,7143.0,NC,2000 Ernesto Ln,272643.0,2018.0,,SingleFamily,2016.0,327614.0,"221,100",27603,133699154,6
353,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1655.0,8/1/2003,134500.0,35.896898,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.546675,6969.0,NC,5416 Neuse Forest Rd,171234.0,2018.0,,SingleFamily,2003.0,223501.0,"171,900",27616,65333452,61
354,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2004.0,11/10/2016,260000.0,35.889249,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.595575,8276.0,NC,8721 Paddle Wheel Dr,240774.0,2018.0,7.0,SingleFamily,2000.0,309900.0,"270,100",27615,50105860,19
355,184194,Six Forks,neighborhood,37183.0,4.0,4.0,Raleigh,4063.0,7/11/2019,285000.0,35.847924,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.668195,23086.0,NC,1905 French Dr,183559.0,2018.0,5.0,SingleFamily,2019.0,915811.0,"391,700",27612,6400440,47
356,343869,Northeast Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,2701.0,10/27/2016,271000.0,35.900022,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.519231,6969.0,NC,4358 Auburn Hills Dr,239546.0,2018.0,,SingleFamily,2016.0,305001.0,"171,900",27616,215486764,21
357,54047,Raleigh,city,37183.0,5.0,4.0,Raleigh,5097.0,,,35.948544,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.62141899999999,80150.0,NC,12112 Lockhart Ln,840578.0,2018.0,15.0,SingleFamily,1993.0,886974.0,"221,100",27614,6529247,11
358,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,3299.0,,,35.633978000000006,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.618414,705236.0,NC,9824 Jordan Rd,521253.0,2018.0,,SingleFamily,2004.0,714733.0,"221,100",27603,132207440,58
359,343862,Five Points,neighborhood,37183.0,4.0,4.0,Raleigh,4754.0,11/22/2017,1045000.0,35.817128000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.63516700000001,8276.0,NC,2116 Dunhill Dr,1005805.0,2018.0,,SingleFamily,2017.0,1274136.0,"411,300",27608,215486392,55
360,343863,Wade,neighborhood,37183.0,2.0,4.0,Raleigh,2324.0,7/31/2014,400000.0,35.797327,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Wade/r_343863/', 'forSaleByOwner': 'http://www.zillow.com/wade-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/wade-raleigh-nc/'}",-78.678575,10454.0,NC,3017 Mayview Rd,399159.0,2018.0,9.0,SingleFamily,1954.0,497983.0,"454,400",27607,6391772,13
361,270318,North Raleigh,neighborhood,37183.0,2.5,4.0,Raleigh,2933.0,8/20/2019,338000.0,35.893643,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.596902,10018.0,NC,2625 Iman Dr,300859.0,2018.0,9.0,SingleFamily,1994.0,345000.0,"270,100",27615,6530948,19
362,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,2836.0,,,35.91565,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.753926,9583.0,NC,7301 Villoria Ln,,2018.0,,SingleFamily,,495565.0,"221,100",27617,248754574,23
363,270318,North Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,3008.0,10/12/2010,275000.0,35.896749,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.579767,10018.0,NC,8704 Green Cliff Ct,309205.0,2018.0,10.0,SingleFamily,1997.0,375001.0,"270,100",27615,6559438,19
364,343868,Northwest Raleigh,neighborhood,37183.0,2.0,4.0,Raleigh,2122.0,,,35.840003,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.695187,63597.0,NC,4204 White Pine Dr,311842.0,2018.0,7.0,SingleFamily,1962.0,512253.0,"276,500",27612,6385203,40
365,343862,Five Points,neighborhood,37183.0,3.0,4.0,Raleigh,2946.0,3/17/2011,565000.0,35.809784,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.651904,15246.0,NC,2119 Cowper Dr,582428.0,2018.0,10.0,SingleFamily,1930.0,721796.0,"411,300",27608,6402479,13
366,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2862.0,9/29/2015,90000.0,35.933640000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.712769,43560.0,NC,12301 Norwood Rd,387687.0,2018.0,,SingleFamily,2003.0,479899.0,"221,100",27613,6507501,56
367,343868,Northwest Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2780.0,7/16/2019,235000.0,35.845259000000006,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.702494,16988.0,NC,4601 Oak Park Rd,265460.0,2018.0,8.0,SingleFamily,1968.0,445001.0,"276,500",27612,6410646,40
368,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,3021.0,6/1/2005,298000.0,35.919778,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.75190699999999,7405.0,NC,10009 Friedel Pl,315589.0,2018.0,,SingleFamily,2005.0,473850.0,"221,100",27613,65342916,23
369,54047,Raleigh,city,,5.0,4.0,Raleigh,3745.0,,,35.715695000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.726074,37026.0,NC,5220 Milner Dr,,,,SingleFamily,,768514.0,"221,100",27606,2082705375,25
370,343864,West Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2082.0,5/26/2005,173000.0,35.776101000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.705155,14810.0,NC,1300 Ashburton Rd,203155.0,2018.0,7.0,SingleFamily,1956.0,369901.0,"173,400",27606,6407478,18
371,54047,Raleigh,city,37183.0,4.0,4.0,Raleigh,3538.0,8/22/2019,536000.0,35.954178999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.681161,41382.0,NC,6017 Drumquin Dr,625133.0,2018.0,,SingleFamily,1999.0,539598.0,"221,100",27614,50111419,15
372,343868,Northwest Raleigh,neighborhood,37183.0,5.0,4.0,Raleigh,3006.0,12/2/2013,500000.0,35.832096,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.707766,13939.0,NC,4103 City Of Oaks Wynd,524122.0,2018.0,8.0,SingleFamily,1993.0,632316.0,"276,500",27612,6498897,40
373,54047,Raleigh,city,37183.0,5.0,4.0,Raleigh,6915.0,4/23/2008,788000.0,35.722077,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.735608,30492.0,NC,4708 Wooded Ridge Rd,724245.0,2018.0,18.0,SingleFamily,2008.0,789517.0,"221,100",27606,81747663,25
374,54047,Raleigh,city,37183.0,4.0,5.0,Raleigh,3753.0,,,35.886421999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.721938,23958.0,NC,5119 Country Trl,30000.0,2018.0,,SingleFamily,2019.0,812007.0,"221,100",27613,215490622,31
375,343862,Five Points,neighborhood,37183.0,1.0,2.0,Raleigh,831.0,5/25/1984,40000.0,35.809801,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.636617,6969.0,NC,2017 Pine Dr,262782.0,2018.0,4.0,SingleFamily,1948.0,340654.0,"411,300",27608,6436378,55
376,270318,North Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1905.0,7/26/2019,240000.0,35.860367,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.60882099999999,13068.0,NC,5709 Partridge Ln,203281.0,2018.0,7.0,SingleFamily,1973.0,330419.0,"270,100",27609,6391444,32
377,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2400.0,6/8/2016,247000.0,35.895319,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.515677,6098.0,NC,8304 Hartham Park Ave,227303.0,2018.0,9.0,SingleFamily,2013.0,275001.0,"171,900",27616,122280253,21
378,270325,Southeast Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1036.0,12/27/2018,115000.0,35.772696999999994,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.608661,8276.0,NC,2223 Shannon St,74594.0,2018.0,5.0,SingleFamily,1955.0,259957.0,"149,300",27610,6409993,53
379,343873,Southwest Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2216.0,9/18/2015,295000.0,35.737398999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southwest-Raleigh/r_343873/', 'forSaleByOwner': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/'}",-78.66030699999999,3920.0,NC,3808 Olympia Dr,277259.0,2018.0,7.0,SingleFamily,2007.0,345431.0,"164,100",27603,82674468,54
380,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,2981.0,7/30/1999,267000.0,35.70892,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.730462,81457.0,NC,2537 Toll Mill Ct,358760.0,2018.0,9.0,SingleFamily,1999.0,542044.0,"221,100",27606,6553604,25
381,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,3299.0,4/12/2016,350000.0,35.918908,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.676048,13068.0,NC,1112 Berwyn Way,321124.0,2018.0,9.0,SingleFamily,1986.0,421811.0,"221,100",27615,6491774,41
382,54047,Raleigh,city,37183.0,6.0,5.0,Raleigh,6490.0,6/28/2010,930000.0,35.948915,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.665708,47480.0,NC,6101 Delshire Ct,1213034.0,2018.0,15.0,SingleFamily,2008.0,1251834.0,"221,100",27614,71205642,15
383,343875,South Central,neighborhood,37183.0,3.0,4.0,Raleigh,1864.0,11/27/2017,120000.0,35.77815,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/South-Central/r_343875/', 'forSaleByOwner': 'http://www.zillow.com/south-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/south-central-raleigh-nc/'}",-78.61860899999999,10890.0,NC,1332 Battery Dr,108730.0,2018.0,,SingleFamily,2019.0,483112.0,"115,400",27610,215491272,3
384,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1754.0,11/21/2003,161500.0,35.811199,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.554549,6534.0,NC,4744 Forest Highland Dr,180554.0,2018.0,8.0,SingleFamily,1994.0,262984.0,"171,900",27604,6534423,42
385,54047,Raleigh,city,37183.0,2.5,3.0,Raleigh,1615.0,8/27/2019,222000.0,35.874182,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.51571700000001,11761.0,NC,4229 Mangrove Dr,168447.0,2018.0,,SingleFamily,1997.0,232082.0,"221,100",27616,6542848,46
386,343869,Northeast Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1320.0,11/24/2003,6000.0,35.811109,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.590594,9147.0,NC,3007 Dogwood Dr,29400.0,2018.0,,SingleFamily,2019.0,234673.0,"171,900",27604,6425796,48
387,343868,Northwest Raleigh,neighborhood,37183.0,7.0,5.0,Raleigh,6935.0,6/22/2006,1340000.0,35.911015,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.802533,25264.0,NC,11305 Empire Lakes Dr,1273077.0,2018.0,14.0,SingleFamily,2006.0,1324074.0,"276,500",27617,68010794,29
388,54047,Raleigh,city,37183.0,5.0,4.0,Raleigh,4637.0,,,35.938784000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.631644,64904.0,NC,11417 Royal Amber Way,250000.0,2018.0,,SingleFamily,2019.0,1233486.0,"221,100",27614,133700282,11
389,343868,Northwest Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2565.0,6/11/2007,290000.0,35.909802,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.74327199999999,13939.0,NC,9100 Rhinebeck Ct,280147.0,2018.0,9.0,SingleFamily,1998.0,338699.0,"276,500",27617,60395525,23
390,343868,Northwest Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2786.0,3/17/2017,425000.0,35.886606,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.68239,13503.0,NC,2500 Harptree Ct,361516.0,2018.0,8.0,SingleFamily,1993.0,447730.0,"276,500",27613,6505153,0
391,343871,Glenwood,neighborhood,37183.0,3.0,4.0,Raleigh,2713.0,4/1/2005,345000.0,35.816578,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.665604,23086.0,NC,408 Lake Boone Trl,511605.0,2018.0,8.0,SingleFamily,1955.0,586531.0,"607,300",27608,6400887,13
392,343869,Northeast Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2130.0,5/31/1995,143500.0,35.836539,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.561777,10454.0,NC,4321 Fowler Ridge Dr,188564.0,2018.0,7.0,SingleFamily,1995.0,244782.0,"171,900",27616,6540509,4
393,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1762.0,11/24/1999,159000.0,35.899052000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.663943,7840.0,NC,1429 Opal Ct,217539.0,2018.0,6.0,SingleFamily,1995.0,279501.0,"270,100",27615,6537667,0
394,343872,North Central,neighborhood,37183.0,3.0,3.0,Raleigh,1754.0,12/11/2018,90000.0,35.780590000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Central/r_343872/', 'forSaleByOwner': 'http://www.zillow.com/north-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-central-raleigh-nc/'}",-78.619236,6098.0,NC,11 Saint Augustine Ave,25000.0,2018.0,,SingleFamily,2019.0,472994.0,"231,700",27610,6424843,3
395,184194,Six Forks,neighborhood,37183.0,5.0,5.0,Raleigh,4603.0,6/30/2004,400000.0,35.83977,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.660076,16117.0,NC,4417 Keswick Dr,537931.0,2018.0,,SingleFamily,1969.0,703900.0,"391,700",27609,50098378,47
396,270318,North Raleigh,neighborhood,37183.0,4.0,5.0,Raleigh,3560.0,8/9/2019,425000.0,35.959567,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.550455,8712.0,NC,12028 Jasmine Cove Way,376892.0,2018.0,12.0,SingleFamily,2002.0,429573.0,"270,100",27614,60539520,34
397,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2668.0,6/30/2008,321000.0,35.918427,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.588135,23522.0,NC,10800 Crisp Dr,343874.0,2018.0,,SingleFamily,1997.0,398916.0,"221,100",27614,6536962,60
398,270318,North Raleigh,neighborhood,37183.0,4.0,5.0,Raleigh,3482.0,10/24/2003,393000.0,35.955892,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.550523,17424.0,NC,3001 Osterley St,427481.0,2018.0,,SingleFamily,2003.0,433089.0,"270,100",27614,65335616,34
399,343867,East Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1800.0,10/25/2016,332000.0,35.798961,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/East-Raleigh/r_343867/', 'forSaleByOwner': 'http://www.zillow.com/east-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/east-raleigh-raleigh-nc/'}",-78.622,10672.0,NC,210 Baggett Ave,254152.0,2018.0,7.0,SingleFamily,1950.0,355763.0,"146,700",27604,6381071,55
400,270318,North Raleigh,neighborhood,37183.0,7.0,5.0,Raleigh,7459.0,8/5/2002,1200000.0,35.954297,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.55175899999999,17859.0,NC,12629 Richmond Run Dr,1199814.0,2018.0,,SingleFamily,2001.0,1251687.0,"270,100",27614,60399197,34
401,343870,Falls of Neuse,neighborhood,37183.0,3.0,4.0,Raleigh,1936.0,2/20/2009,209500.0,35.85137,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.62452900000001,15246.0,NC,5025 Dantree Pl,206351.0,2018.0,8.0,SingleFamily,1969.0,343876.0,"295,500",27609,6434278,32
402,343868,Northwest Raleigh,neighborhood,37183.0,3.0,2.0,Raleigh,1280.0,2/22/2008,137000.0,35.873641,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.708446,1306.0,NC,6806 Daltrey Ct,127141.0,2018.0,5.0,SingleFamily,1986.0,188500.0,"276,500",27613,6499002,31
